id,created_at,char,char_data
605,2026-02-18 16:40:53.099663+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T16:40:53.209Z"",""num_strokes"":1,""strokes"":[[[227.16016387939453,169.62818908691406,0],[245.3121566772461,167.18931579589844,0.129],[252.33345794677734,165.10972595214844,0.145],[257.73438262939453,163.23863220214844,0.162],[260.14453887939453,162.3583221435547,0.179],[261.39916229248047,161.90626525878906,0.196],[262.50606536865234,161.2681121826172,0.212],[263.62145233154297,160.9044647216797,0.229],[265.08524322509766,160.54087829589844,0.246],[264.6860885620117,164.62892150878906,0.279],[263.17862701416016,173.5756378173828,0.295],[262.07601165771484,183.7759246826172,0.313],[260.62039947509766,196.12220764160156,0.329],[259.06925201416016,208.8583221435547,0.346],[257.19141387939453,222.3426971435547,0.362],[254.9332504272461,234.70704650878906,0.379],[252.82671356201172,247.0028533935547,0.396],[251.37393951416016,257.6473846435547,0.412],[251.1377944946289,267.86256408691406,0.429],[251.33773040771484,273.65736389160156,0.446],[253.06143951416016,279.1228790283203,0.462],[255.93785858154297,283.83949279785156,0.481],[257.9620132446289,286.5131378173828,0.496],[259.13033294677734,287.74928283691406,0.513],[259.84766387939453,288.48756408691406,0.53],[260.4020004272461,289.0330352783203,0.546],[262.50997161865234,290.1782684326172,0.58],[266.99893951416016,292.00035095214844,0.596],[272.8448257446289,294.70314025878906,0.613],[277.20987701416016,295.9712371826172,0.63],[279.00923919677734,296.48439025878906,0.647],[280.1246566772461,296.84800720214844,0.664],[280.74683380126953,297.3931121826172,0.68],[279.3345260620117,297.21128845214844,0.697],[271.09412384033203,296.80470275878906,0.714],[261.26563262939453,296.02455139160156,0.73],[252.49681854248047,295.03053283691406,0.747],[245.4527816772461,295.03053283691406,0.764],[241.37926483154297,295.03053283691406,0.78],[238.2301254272461,295.39381408691406,0.798],[232.3004379272461,296.4247283935547,0.814],[229.33985137939453,296.48439025878906,0.82]]]}"
645,2026-02-18 16:42:42.744941+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T16:42:42.610Z"",""num_strokes"":2,""strokes"":[[[311.90174102783203,112.44757080078125,0],[310.8361129760742,126.29269409179688,0.041],[312.01111602783203,141.14132690429688,0.058],[313.20520782470703,156.54098510742188,0.074],[313.3225784301758,172.33853149414062,0.092],[312.7045211791992,188.08056640625,0.109],[312.00695037841797,200.47152709960938,0.125],[311.5465316772461,209.49032592773438,0.142],[311.79447174072266,214.375,0.159],[311.90174102783203,215.33819580078125,0.175],[311.90174102783203,214.44964599609375,0.198]],[[361.2781295776367,-3.8413238525390625,0]]]}"
711,2026-02-18 16:50:12.322354+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T16:50:12.365Z"",""num_strokes"":2,""strokes"":[[[263.4340286254883,133.16354370117188,0],[263.9496536254883,133.16354370117188,0.021],[264.8402786254883,133.06320190429688,0.031],[266.3402786254883,132.96249389648438,0.04],[271.6777877807617,132.83749389648438,0.048],[287.2107620239258,133.15936279296875,0.057],[300.24132537841797,133.76077270507812,0.065],[310.20972442626953,134.56283569335938,0.074],[319.03333282470703,135.36700439453125,0.082],[326.8250045776367,136.37014770507812,0.09],[334.1420211791992,137.97256469726562,0.098],[340.8979263305664,139.3819580078125,0.106],[346.62674713134766,140.1920166015625,0.115],[353.0882034301758,140.79721069335938,0.123],[357.0090560913086,140.61526489257812,0.132],[357.2777786254883,140.60208129882812,0.136]],[[303.7465286254883,141.6072998046875,0],[303.5121536254883,141.305908203125,0.026],[303.4184036254883,141.1048583984375,0.034],[303.3246536254883,140.90380859375,0.042],[303.2777786254883,140.80313110351562,0.051],[303.2777786254883,141.305908203125,0.067],[303.7510452270508,143.03091430664062,0.075],[304.9625015258789,147.06671142578125,0.083],[307.04236602783203,153.118408203125,0.092],[309.1760482788086,159.78054809570312,0.1],[310.9482650756836,167.26840209960938,0.109],[312.2645950317383,175.50103759765625,0.117],[313.85558319091797,184.53997802734375,0.125],[315.7278060913086,194.18368530273438,0.134],[317.1388931274414,203.63473510742188,0.142],[317.98819732666016,213.08367919921875,0.15],[318.73889923095703,222.53268432617188,0.158],[319.0250015258789,231.1854248046875,0.167],[319.58472442626953,239.2330322265625,0.175],[320.0545425415039,247.47396850585938,0.184],[320.15174102783203,255.51736450195312,0.192],[319.9670181274414,263.1611022949219,0.201],[319.9652786254883,270.2035217285156,0.209],[319.87259674072266,276.64306640625,0.217],[319.50035858154297,283.076416015625,0.225],[318.5684127807617,289.1114501953125,0.234],[317.6701431274414,293.36492919921875,0.242],[316.9513931274414,296.62847900390625,0.251],[315.8826675415039,299.60870361328125,0.258],[314.52709197998047,302.40625,0.267],[312.9000015258789,305.07257080078125,0.275],[311.1059036254883,307.4666748046875,0.283],[308.9496536254883,309.879150390625,0.292],[306.5590286254883,312.29168701171875,0.3],[303.79549407958984,314.94720458984375,0.31],[300.3232650756836,317.832275390625,0.316],[295.9111099243164,320.85797119140625,0.325],[290.3090286254883,323.59722900390625,0.333],[284.1201400756836,325.68157958984375,0.342],[279.36632537841797,326.7274169921875,0.353],[274.6684036254883,328.0218505859375,0.358],[269.8836898803711,329.28680419921875,0.367],[265.88854217529297,330.22845458984375,0.375],[262.47396087646484,331.004150390625,0.383],[259.6642379760742,331.70660400390625,0.392],[256.8406295776367,332.45458984375,0.4],[254.23125457763672,333.12646484375,0.409],[252.13715362548828,333.7027587890625,0.417],[250.44965362548828,334.2052001953125,0.425],[249.27777862548828,334.5069580078125,0.434],[248.57465362548828,334.80841064453125,0.442],[248.24652862548828,335.21044921875,0.451],[248.29340362548828,335.51214599609375,0.459],[248.76215362548828,335.71319580078125,0.467],[249.98090362548828,335.91424560546875,0.475],[252.86597442626953,335.90484619140625,0.484],[258.93993377685547,335.203125,0.492],[268.4149398803711,333.8153076171875,0.5],[278.4274368286133,332.21075439453125,0.509],[289.0156478881836,331.19964599609375,0.517],[299.3309097290039,331.3885498046875,0.526],[309.1795120239258,332.18682861328125,0.534],[318.65174102783203,333.388916015625,0.542],[326.72847747802734,334.19720458984375,0.551],[334.8836898803711,335.00146484375,0.559],[342.76146697998047,335.8055419921875,0.567],[349.98680877685547,336.8087158203125,0.576],[357.02014923095703,338.61004638671875,0.584],[363.7729263305664,340.41943359375,0.592],[369.7802200317383,342.62677001953125,0.601],[369.8402786254883,342.64898681640625,0.604]]]}"
725,2026-02-18 16:50:41.889338+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T16:50:41.616Z"",""num_strokes"":1,""strokes"":[[[263.02222442626953,157.16110229492188,0],[261.95555877685547,157.16110229492188,0.024],[264.0458450317383,157.16110229492188,0.058],[265.3069534301758,157.16110229492188,0.067],[267.63333892822266,157.38192749023438,0.076],[271.5750045776367,157.73681640625,0.084],[278.18993377685547,157.87225341796875,0.093],[286.24132537841797,158.10867309570312,0.101],[294.35868072509766,158.227783203125,0.109],[302.8670120239258,158.227783203125,0.117],[311.5698013305664,157.99270629882812,0.125],[320.51944732666016,157.87225341796875,0.134],[329.56285858154297,157.63299560546875,0.142],[337.5965347290039,157.26699829101562,0.15],[344.46495819091797,156.91665649414062,0.159],[350.28333282470703,156.31146240234375,0.167],[354.81702423095703,155.61007690429688,0.175],[358.37500762939453,154.89517211914062,0.184],[361.35070037841797,154.42568969726562,0.192],[363.37223052978516,154.0867919921875,0.2],[364.45833587646484,153.96112060546875,0.208],[365.0666732788086,153.96112060546875,0.217],[362.50035858154297,153.35556030273438,0.242],[359.37535858154297,153.25003051757812,0.25],[355.73819732666016,153.48403930664062,0.259],[351.7416763305664,154.04861450195312,0.268],[347.0607681274414,154.316650390625,0.276],[342.06702423095703,154.56283569335938,0.284],[337.68750762939453,154.90936279296875,0.292],[333.9840316772461,155.02777099609375,0.301],[331.1291732788086,155.02777099609375,0.308],[328.28577423095703,155.02777099609375,0.317],[325.9590377807617,155.02777099609375,0.326],[324.5590286254883,155.25625610351562,0.333],[323.45104217529297,155.38333129882812,0.342],[322.86389923095703,155.63055419921875,0.35],[322.5166702270508,155.977783203125,0.36],[322.4000015258789,156.57672119140625,0.367],[322.4000015258789,157.54373168945312,0.376],[322.63822174072266,159.540283203125,0.384],[322.7555618286133,162.64410400390625,0.392],[322.9778060913086,167.24859619140625,0.401],[323.33264923095703,172.79443359375,0.409],[323.46666717529297,178.74725341796875,0.417],[323.46666717529297,184.58645629882812,0.425],[323.46666717529297,190.49691772460938,0.434],[323.7135696411133,197.54339599609375,0.442],[324.0680618286133,203.76214599609375,0.45],[324.1777877807617,209.41632080078125,0.459],[324.40486907958984,216.10000610351562,0.467],[324.98299407958984,222.94235229492188,0.476],[325.48229217529297,229.71145629882812,0.484],[325.8451461791992,236.48715209960938,0.493],[326.65245819091797,243.23019409179688,0.501],[327.4795150756836,250.95242309570312,0.509],[328.42118072509766,259.1458435058594,0.517],[329.5281295776367,267.39031982421875,0.526],[330.7979202270508,274.5291748046875,0.534],[332.1968765258789,280.3885498046875,0.542],[333.39376068115234,285.046875,0.551],[334.0059127807617,289.09344482421875,0.559],[334.13333892822266,292.7916564941406,0.567],[334.13333892822266,295.6927185058594,0.576],[333.88854217529297,298.00762939453125,0.585],[333.0704879760742,299.6152648925781,0.592],[332.02745819091797,301.0058898925781,0.601],[330.73506927490234,302.42608642578125,0.609],[328.65799713134766,303.609375,0.618],[325.9781265258789,304.66387939453125,0.627],[322.22118377685547,305.5170593261719,0.634],[317.2704849243164,306.5017395019531,0.642],[312.1309127807617,307.3183898925781,0.651],[306.75382232666016,307.7833251953125,0.659],[300.5388870239258,308.1569519042969,0.668],[293.8486099243164,308.272216796875,0.676],[286.89757537841797,308.272216796875,0.684],[280.2510452270508,308.272216796875,0.694],[274.1239700317383,308.272216796875,0.701],[268.59827423095703,308.02777099609375,0.709],[263.0517349243164,307.6739501953125,0.718],[258.4749984741211,307.3302001953125,0.726],[255.07257843017578,306.96734619140625,0.735],[252.6559066772461,306.60382080078125,0.743],[251.30106353759766,306.2614440917969,0.751],[250.4000015258789,305.96112060546875,0.759],[252.79305267333984,305.2819519042969,0.793],[255.6166763305664,304.584716796875,0.802],[259.7777786254883,303.8757019042969,0.81],[265.6264114379883,303.1632385253906,0.819],[272.7330093383789,302.45416259765625,0.826],[280.52535247802734,301.9815979003906,0.835],[289.05347442626953,301.8722229003906,0.844],[299.24097442626953,301.6288146972656,0.852],[309.8295211791992,300.3326416015625,0.861],[320.8583450317383,297.9020690917969,0.868],[331.76285552978516,294.37396240234375,0.877],[342.66979217529297,290.2295227050781,0.885],[353.1239700317383,285.8072814941406,0.894],[363.1062545776367,282.22296142578125,0.902],[371.83194732666016,279.515625,0.91],[378.7066116333008,277.83575439453125,0.92],[385.3378677368164,276.6270751953125,0.928],[390.4052200317383,275.82012939453125,0.936],[394.3107681274414,275.56109619140625,0.945],[396.78125762939453,275.56109619140625,0.953],[397.88159942626953,275.56109619140625,0.96],[398.35938262939453,275.56109619140625,0.969],[398.66666412353516,275.56109619140625,0.977],[398.66666412353516,275.56109619140625,1.01],[398.66666412353516,275.56109619140625,1.026]]]}"
739,2026-02-18 16:51:21.827635+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T16:51:21.530Z"",""num_strokes"":2,""strokes"":[[[264.80001068115234,128.62220764160156,0],[263.2000045776367,128.62220764160156,0.023],[264.5555648803711,128.62220764160156,0.032],[265.49549102783203,128.62220764160156,0.041],[266.57291412353516,128.62220764160156,0.05],[268.68958282470703,128.84165954589844,0.059],[272.85347747802734,129.41737365722656,0.067],[280.17882537841797,130.12290954589844,0.076],[289.7340316772461,130.83506774902344,0.084],[299.4677200317383,131.33680725097656,0.092],[308.29236602783203,131.69374084472656,0.101],[317.2121810913086,131.8222198486328,0.11],[325.1239700317383,131.5972137451172,0.116],[332.31111907958984,131.2378387451172,0.126],[338.96424102783203,130.42469787597656,0.134],[343.93680572509766,129.59584045410156,0.142],[347.52222442626953,128.88645935058594,0.15],[350.2416763305664,128.18507385253906,0.157],[352.32604217529297,127.91111755371094,0.166],[353.64376068115234,127.68922424316406,0.175],[354.5777816772461,127.37782287597656,0.183],[352.75972747802734,127.78785705566406,0.224],[350.64131927490234,128.14344787597656,0.232],[347.7184066772461,128.49549865722656,0.242],[344.2871627807617,128.8513946533203,0.25],[340.7736129760742,128.97776794433594,0.258],[337.1104202270508,128.97776794433594,0.267],[333.8152847290039,128.97776794433594,0.275],[331.18680572509766,129.1954803466797,0.283],[328.92256927490234,129.3333282470703,0.292],[327.20174407958984,129.77708435058594,0.3],[325.78125762939453,130.26597595214844,0.308],[324.5882034301758,130.61875915527344,0.317],[323.7340316772461,131.1992950439453,0.325],[323.0145950317383,131.6927032470703,0.334],[322.31111907958984,132.48924255371094,0.341],[321.3698196411133,133.7885284423828,0.35],[320.50208282470703,135.2621612548828,0.359],[319.2965316772461,137.43125915527344,0.367],[317.62084197998047,139.6906280517578,0.375],[315.61145782470703,141.56809997558594,0.383],[313.71910858154297,143.10487365722656,0.392],[311.99097442626953,144.48719787597656,0.4],[310.1729202270508,145.45973205566406,0.409],[308.61910247802734,145.9340362548828,0.417],[307.1934127807617,146.29063415527344,0.425],[306.0090560913086,146.6489715576172,0.434],[304.93958282470703,146.75559997558594,0.442],[304.0888900756836,146.75559997558594,0.45],[304.0888900756836,146.75559997558594,0.475],[304.62223052978516,147.9204864501953,0.534],[304.62223052978516,148.63368225097656,0.542],[304.62223052978516,149.5742950439453,0.55],[304.62223052978516,151.7617950439453,0.559],[304.40035247802734,155.46180725097656,0.568],[304.04308319091797,159.97499084472656,0.575],[303.68680572509766,165.2753448486328,0.584],[303.1142349243164,172.6757049560547,0.592],[302.6187515258789,247.35659790039062,0.602],[302.25833892822266,258.7649230957031,0.609],[302.37535858154297,270.259033203125,0.618],[302.48889923095703,280.73541259765625,0.628],[302.7354202270508,289.6531677246094,0.636],[302.84444427490234,296.90594482421875,0.642],[302.6263961791992,303.44549560546875,0.65],[302.71805572509766,308.5315856933594,0.659],[302.84444427490234,312.6979064941406,0.667],[302.84444427490234,315.85382080078125,0.676],[302.84444427490234,317.93719482421875,0.684],[303.0791702270508,319.0527648925781,0.692],[303.44583892822266,319.540283203125,0.7],[303.5555648803711,319.6499938964844,0.709],[304.0888900756836,319.6499938964844,0.726],[303.9111099243164,317.55035400390625,0.742],[303.9111099243164,315.350341796875,0.75],[303.42430877685547,313.6986083984375,0.759],[302.50174713134766,312.5517272949219,0.768],[301.1774368286133,311.46630859375,0.776],[298.98368072509766,310.6232604980469,0.784],[296.0510482788086,309.9233093261719,0.792],[292.10034942626953,309.2076416015625,0.801],[286.84688568115234,308.98333740234375,0.81],[281.3607864379883,308.7364501953125,0.818],[276.11771392822266,308.1458435058594,0.826],[270.51354217529297,307.6739501953125,0.835],[264.5322952270508,306.8236083984375,0.843],[258.76285552978516,306.006591796875,0.852],[254.4461898803711,305.0930480957031,0.859],[250.4357681274414,303.76007080078125,0.867],[246.91597747802734,302.54791259765625,0.877],[244.23542022705078,301.7364501953125,0.885],[242.24791717529297,301.0291748046875,0.893],[240.70381927490234,300.5594177246094,0.901],[239.77083587646484,300.20208740234375,0.91],[239.20000457763672,299.9166564941406,0.918],[240.62223052978516,300.0944519042969,0.95],[242.09479522705078,300.0944519042969,0.959],[244.3993148803711,300.32916259765625,0.97],[257.52986907958984,301.0399169921875,0.993],[264.1250228881836,301.1611022949219,1],[271.78784942626953,301.1611022949219,1.009],[280.25243377685547,301.1611022949219,1.018],[289.64098358154297,301.1611022949219,1.027],[299.2638931274414,301.1611022949219,1.035],[307.52083587646484,300.9267272949219,1.043],[316.25972747802734,300.3298645019531,1.052],[324.60799407958984,299.35693359375,1.06],[330.9982681274414,298.7937927246094,1.068],[336.92882537841797,298.44512939453125,1.076],[342.75035858154297,298.31671142578125,1.085],[347.64722442626953,298.5538635253906,1.093],[351.2746810913086,299.162841796875,1.102],[353.9652786254883,299.8687438964844,1.11],[355.9142379760742,300.5579833984375,1.118],[357.2399368286133,301.04132080078125,1.126],[358.0652847290039,301.39373779296875,1.136],[358.5406265258789,301.7461853027344,1.143],[358.90799713134766,302.5962219238281,1.152],[359.4930648803711,304.1163635253906,1.16],[360.1930618286133,305.6361083984375,1.168],[360.44445037841797,306.1388854980469,1.175]],[[358.6666946411133,0.7166595458984375,0],[355.2889175415039,-0.70556640625,0.018],[355.82222747802734,-0.70556640625,0.031]]]}"
767,2026-02-18 16:54:59.693523+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T16:54:59.833Z"",""num_strokes"":1,""strokes"":[[[239.14879608154297,160.9044647216797,0],[239.14879608154297,160.9044647216797,0.109],[246.93750762939453,166.88853454589844,0.146],[252.56465911865234,170.26673889160156,0.16],[258.17259979248047,172.6615753173828,0.176],[264.69283294677734,174.99681091308594,0.194],[270.81075286865234,176.1818084716797,0.211],[275.33667755126953,176.89772033691406,0.227],[280.48828887939453,176.4627227783203,0.244],[283.28162384033203,175.9975128173828,0.261],[285.56038665771484,174.17189025878906,0.278],[287.79476165771484,171.6821746826172,0.294],[289.4634323120117,168.90660095214844,0.311],[290.2251510620117,166.07777404785156,0.328],[290.73758697509766,162.65626525878906,0.345],[291.10086822509766,159.7411346435547,0.361],[291.10086822509766,157.37892150878906,0.378],[291.10086822509766,155.48048400878906,0.396],[290.73758697509766,153.9637908935547,0.411],[290.73758697509766,152.8387908935547,0.428],[290.31856536865234,152.12501525878906,0.445],[290.01102447509766,152.18077087402344,0.478],[289.58809661865234,152.18077087402344,0.495],[288.04830169677734,152.7993621826172,0.512],[285.53943634033203,154.27809143066406,0.528],[283.51883697509766,156.4477996826172,0.545],[281.2809066772461,159.09800720214844,0.562],[279.78658294677734,161.84019470214844,0.579],[278.65164947509766,165.5568084716797,0.596],[277.2954635620117,168.56214904785156,0.612],[276.4059066772461,172.2982940673828,0.629],[275.6392135620117,176.2563934326172,0.645],[275.21627044677734,181.1200408935547,0.662],[275.1157760620117,187.3497772216797,0.679],[275.1157760620117,194.7521209716797,0.695],[275.1157760620117,201.58558654785156,0.712],[275.43433380126953,209.2528533935547,0.729],[275.4790573120117,218.32102966308594,0.746],[275.8423385620117,226.30540466308594,0.762],[276.2056198120117,234.20530700683594,0.779],[276.2056198120117,242.42405700683594,0.796],[276.2056198120117,250.22691345214844,0.812],[276.40909576416016,256.83558654785156,0.829],[276.5689010620117,265.1431121826172,0.846],[276.5689010620117,272.03343200683594,0.862],[276.9321823120117,277.6235809326172,0.879],[277.2954635620117,281.58131408691406,0.896],[277.3331069946289,283.4364471435547,0.913],[277.6587448120117,284.53941345214844,0.93],[277.6587448120117,284.8852996826172,0.946],[278.15235137939453,284.9833221435547,0.963],[279.78199005126953,285.5799102783203,0.98],[282.24112701416016,285.5799102783203,0.996],[285.64881134033203,285.5799102783203,1.013],[289.0191879272461,285.30470275878906,1.03],[292.04369354248047,284.53834533691406,1.047],[293.61009979248047,284.12571716308594,1.063],[294.7290573120117,283.76243591308594,1.08],[295.6623001098633,283.1970977783203,1.096],[296.00533294677734,282.85374450683594,1.113],[294.9496078491211,282.67189025878906,1.146],[292.5621566772461,281.7674102783203,1.163],[288.9254379272461,280.61363220214844,1.18],[284.39917755126953,279.7642059326172,1.196],[278.7809066772461,278.7397003173828,1.214],[272.79724884033203,277.9467315673828,1.23],[267.57352447509766,277.58314514160156,1.247],[262.20845794677734,277.98509216308594,1.264],[257.17862701416016,279.79798889160156,1.28],[251.4996566772461,282.3611602783203,1.297],[249.6846694946289,283.39878845214844,1.301]]]}"
781,2026-02-18 16:55:39.910589+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T16:55:40.044Z"",""num_strokes"":3,""strokes"":[[[271.48262786865234,119.07955932617188,0],[271.48262786865234,119.07955932617188,0.092],[273.2496566772461,131.88461303710938,0.107],[274.32068634033203,148.1566162109375,0.122],[274.7524948120117,167.93148803710938,0.139],[274.7524948120117,187.38211059570312,0.156],[274.3892135620117,201.62820434570312,0.172],[273.19605255126953,219.02664184570312,0.189],[272.45491790771484,233.89773559570312,0.205],[270.99825286865234,245.93679809570312,0.222],[270.21875762939453,255.51571655273438,0.239],[269.66622161865234,262.7819519042969,0.255],[269.66622161865234,267.7159118652344,0.272],[269.30294036865234,269.8324279785156,0.289],[269.30294036865234,270.2891540527344,0.296]],[[291.10086822509766,103.813232421875,0],[267.5635757446289,110.828857421875,0.077],[248.42081451416016,117.55435180664062,0.093],[235.68360137939453,124.42684936523438,0.11],[231.51953887939453,127.07601928710938,0.116]],[[286.37784576416016,278.6495056152344,0],[286.37784576416016,278.6495056152344,0.032],[259.62963104248047,284.5408630371094,0.098],[241.85228729248047,289.9986267089844,0.115],[232.60938262939453,293.1889343261719,0.123]]]}"
809,2026-02-18 17:42:31.481178+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T17:42:31.609Z"",""num_strokes"":1,""strokes"":[[[288.55789947509766,199.79722595214844,0],[288.55789947509766,199.79722595214844,0.144],[289.45703887939453,198.1704559326172,0.161],[291.9396438598633,194.9595184326172,0.178],[295.40235137939453,191.49537658691406,0.193],[300.2223129272461,188.5099334716797,0.209],[304.9957504272461,185.9627227783203,0.225],[311.1743698120117,184.0372772216797,0.243],[318.9357376098633,182.26597595214844,0.259],[326.1846694946289,181.14564514160156,0.275],[332.56038665771484,180.16908264160156,0.292],[338.03055572509766,179.2446746826172,0.309],[341.05611419677734,178.53196716308594,0.325],[342.5884323120117,178.08912658691406,0.342],[343.59766387939453,177.0795440673828,0.359],[343.4162063598633,175.56251525878906,0.376],[343.0529251098633,173.35191345214844,0.393],[341.93929290771484,171.78550720214844,0.409],[340.46485137939453,170.71876525878906,0.426],[338.8583450317383,170.35511779785156,0.443],[335.6740188598633,171.4392852783203,0.459],[332.08345794677734,175.0767059326172,0.476],[329.0220260620117,181.54368591308594,0.493],[326.35157012939453,189.7123565673828,0.51],[323.76634979248047,199.52806091308594,0.526],[321.09766387939453,209.77272033691406,0.543],[317.50782012939453,222.67506408691406,0.559],[314.37181854248047,234.59303283691406,0.576],[311.10298919677734,247.28977966308594,0.593],[308.3540573120117,258.33274841308594,0.609],[306.58914947509766,266.88706970214844,0.627],[305.8487319946289,271.26673889160156,0.643],[305.63282012939453,275.1083221435547,0.66],[306.38814544677734,279.09446716308594,0.676],[309.13211822509766,283.26490783691406,0.693],[314.58878326416016,286.4740753173828,0.71],[320.51244354248047,288.4119415283203,0.726],[327.1154251098633,289.21449279785156,0.744],[331.7528762817383,289.21449279785156,0.76],[337.1683578491211,288.77845764160156,0.776],[340.6924819946289,288.48756408691406,0.793],[342.44141387939453,288.48756408691406,0.81],[343.9439010620117,288.3231658935547,0.827],[344.68750762939453,288.12428283691406,0.844],[342.44673919677734,288.12428283691406,0.877],[333.3345260620117,288.12428283691406,0.893],[319.8832015991211,287.79515075683594,0.91],[304.4964828491211,286.71556091308594,0.928],[289.2184066772461,285.91017150878906,0.944],[275.16622161865234,285.9431915283203,0.96],[263.50711822509766,287.2290496826172,0.977],[252.2276382446289,290.66868591308594,0.993]]]}"
823,2026-02-18 17:49:36.940228+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T17:49:37.075Z"",""num_strokes"":3,""strokes"":[[[269.66622161865234,194.7084503173828,0],[270.75606536865234,216.57640075683594,0.102],[270.75606536865234,228.0717315673828,0.118],[271.11934661865234,240.61546325683594,0.135],[271.11934661865234,252.8579559326172,0.151],[271.20882415771484,260.21311950683594,0.168],[271.60547637939453,270.69105529785156,0.185],[272.02274322509766,280.45277404785156,0.202],[272.20919036865234,288.2681121826172,0.218],[271.99292755126953,294.07923889160156,0.235],[271.84590911865234,295.6502227783203,0.252],[271.84590911865234,295.75746154785156,0.259]],[[284.92472076416016,192.89097595214844,0],[261.58345794677734,203.0685272216797,0.101],[247.43785858154297,206.49220275878906,0.118],[245.32494354248047,206.70347595214844,0.123]],[[285.28800201416016,311.38710021972656,0],[285.28800201416016,311.38710021972656,0.03],[263.85868072509766,309.9076690673828,0.113],[248.56322479248047,309.25672912597656,0.128],[238.78551483154297,309.93324279785156,0.138]]]}"
837,2026-02-18 17:50:21.153126+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-18T17:50:21.252Z"",""num_strokes"":1,""strokes"":[[[289.28446197509766,155.06463623046875,0],[289.28446197509766,155.06463623046875,0.032],[289.28446197509766,155.06463623046875,0.149],[298.43253326416016,154.70101928710938,0.215],[305.4971694946289,154.239013671875,0.231],[312.3774948120117,153.09164428710938,0.247],[319.1996078491211,151.38815307617188,0.264],[324.7386703491211,148.54296875,0.28],[329.1701126098633,144.23727416992188,0.297],[332.3714828491211,138.34481811523438,0.314],[333.92899322509766,132.3714599609375,0.33],[333.65235137939453,127.25747680664062,0.347],[332.48758697509766,124.50213623046875,0.364],[332.04688262939453,124.5316162109375,0.397],[329.38069915771484,126.94284057617188,0.413],[325.48119354248047,133.6875,0.43],[321.70064544677734,143.39950561523438,0.447],[318.61116790771484,154.57672119140625,0.464],[315.4989700317383,166.38494873046875,0.48],[313.1232376098633,177.93112182617188,0.497],[310.8657760620117,188.93539428710938,0.514],[309.62500762939453,199.07955932617188,0.531],[309.2660140991211,207.28131103515625,0.547],[309.69532012939453,211.73617553710938,0.564],[312.16727447509766,217.45455932617188,0.581],[315.5543441772461,221.535888671875,0.597],[318.5401382446289,223.58493041992188,0.614],[321.92720794677734,224.71450805664062,0.631],[325.28694915771484,225.21697998046875,0.648],[327.57494354248047,225.21697998046875,0.664],[328.1573257446289,225.21697998046875,0.682],[328.1573257446289,224.8831787109375,0.698],[328.1573257446289,224.67193603515625,0.715],[327.77664947509766,223.72799682617188,0.731],[323.38851165771484,219.32321166992188,0.748],[315.1395950317383,216.23617553710938,0.765],[305.3441390991211,215.403076171875,0.781],[292.2066879272461,218.19284057617188,0.798],[285.28800201416016,222.672607421875,0.806]]]}"
881,2026-02-19 12:41:49.890346+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-19T12:41:49.814Z"",""num_strokes"":1,""strokes"":[[[317,145,0],[322.66666666666663,157.66666666666663,0.029],[322,159.66666666666663,0.046],[322,171,0.046],[322,194.66666666666663,0.063],[322,225.33333333333331,0.079],[320.66666666666663,259,0.096],[319.3333333333333,290,0.112],[318.66666666666663,317.66666666666663,0.129],[319,341.66666666666663,0.146],[319,358.33333333333326,0.162],[320.3333333333333,367.66666666666663,0.179],[322,372.66666666666663,0.196],[323.3333333333333,375,0.212],[324.66666666666663,376,0.229]]]}"
896,2026-02-19 17:27:39.091325+00,Ι,"{""letter"":""Ι"",""timestamp"":""2026-02-19T17:27:39.183Z"",""num_strokes"":1,""strokes"":[[[264.94319915771484,130.7109375,0],[264.94319915771484,130.7109375,0.025],[268.57637786865234,157.8714599609375,0.091],[269.30294036865234,172.13104248046875,0.109],[269.30294036865234,187.84091186523438,0.125],[269.30294036865234,201.90093994140625,0.142],[269.30294036865234,210.0472412109375,0.159],[269.30294036865234,219.8714599609375,0.176],[269.52486419677734,230.48834228515625,0.193],[269.88565826416016,239.69744873046875,0.209],[270.39278411865234,247.07635498046875,0.226],[271.09021759033203,251.30087280273438,0.242],[271.86258697509766,254.70956420898438,0.259],[272.55789947509766,258.9485168457031,0.276],[272.93575286865234,264.0916442871094,0.293],[272.20919036865234,269.1988830566406,0.309]]]}"
