id,created_at,char,char_data
139,2026-02-18 10:00:16.980689,η,"{""letter"":""η"",""timestamp"":""2026-02-18T10:00:17.040Z"",""num_strokes"":1,""strokes"":[[[226.79688262939453,252.11508178710938,0],[235.43395233154297,240.20172119140625,0.118],[244.02664947509766,231.24148559570312,0.133],[253.48580169677734,222.50143432617188,0.15],[264.86222076416016,215.90240478515625,0.166],[275.73902130126953,212.39703369140625,0.183],[286.05506134033203,212.055419921875,0.2],[290.48970794677734,213.12289428710938,0.217],[296.47159576416016,216.082763671875,0.234],[300.57564544677734,220.16726684570312,0.25],[303.5948257446289,225.64242553710938,0.267],[305.73226165771484,232.81930541992188,0.283],[306.72266387939453,240.58132934570312,0.3],[306.5923385620117,247.4456787109375,0.317],[305.99610137939453,252.78445434570312,0.334],[305.99610137939453,255.11544799804688,0.35],[305.99610137939453,255.93148803710938,0.367],[305.2315444946289,246.35836791992188,0.434],[304.90625762939453,236.15805053710938,0.451],[305.3988265991211,224.391357421875,0.468],[307.9826126098633,212.348388671875,0.484],[313.14844512939453,202.93502807617188,0.501],[319.7642135620117,196.684326171875,0.518],[326.65555572509766,193.08843994140625,0.534],[334.46556854248047,192.13992309570312,0.551],[343.0785140991211,194.19430541992188,0.568],[352.7798385620117,199.71841430664062,0.585],[361.08133697509766,208.02947998046875,0.602],[366.21166229248047,217.67010498046875,0.618],[368.93965911865234,228.41513061523438,0.634],[370.3000717163086,241.6839599609375,0.651],[369.62325286865234,254.88320922851562,0.667],[367.13069915771484,270.3061218261719,0.685],[363.19176483154297,283.9922790527344,0.702],[359.31783294677734,297.6139831542969,0.718],[356.5614700317383,309.2428894042969,0.735],[356.1314010620117,319.1605529785156,0.751],[357.6026382446289,326.6828918457031,0.768],[365.2773666381836,339.0899353027344,0.785],[373.2066879272461,348.4385681152344,0.795]]]}"
158,2026-02-18 10:03:55.185932,η,"{""letter"":""η"",""timestamp"":""2026-02-18T10:03:55.254Z"",""num_strokes"":1,""strokes"":[[[195.37109375,198.3270721435547,0],[195.37109375,198.3270721435547,0.03],[206.3384246826172,185.5962371826172,0.13],[211.61791229248047,179.5532684326172,0.147],[218.0188217163086,173.1235809326172,0.163],[226.46627044677734,168.06605529785156,0.18],[234.23259735107422,165.92686462402344,0.196],[242.28374481201172,165.69566345214844,0.213],[249.70845794677734,167.96412658691406,0.23],[256.27095794677734,172.38499450683594,0.246],[260.7446823120117,178.30470275878906,0.263],[263.9648666381836,187.3568878173828,0.279],[265.7468032836914,195.7791290283203,0.297],[266.2145004272461,202.99717712402344,0.313],[265.88565826416016,209.05931091308594,0.33],[265.8512191772461,212.1420440673828,0.347],[265.4879379272461,213.62608337402344,0.363],[265.4879379272461,214.13890075683594,0.38],[265.4879379272461,213.4154815673828,0.397],[265.3654098510742,208.9818878173828,0.414],[264.5944595336914,201.35374450683594,0.43],[264.3980941772461,190.80824279785156,0.447],[265.33736419677734,180.99681091308594,0.464],[268.1065444946289,172.10121154785156,0.48],[272.17862701416016,163.44068908691406,0.497],[276.70348358154297,157.66371154785156,0.514],[281.5870132446289,154.66371154785156,0.53],[286.1711654663086,154.48081970214844,0.547],[292.9421157836914,158.18714904785156,0.563],[300.35298919677734,166.7943878173828,0.58],[306.9655532836914,178.04652404785156,0.597],[312.30895233154297,192.01390075683594,0.614],[315.3526382446289,205.42405700683594,0.631],[315.6235885620117,218.75001525878906,0.647],[314.32955169677734,234.93324279785156,0.664],[311.81465911865234,249.19175720214844,0.681],[309.82848358154297,262.2024688720703,0.698],[309.09590911865234,273.44886779785156,0.714],[309.5475845336914,283.52098083496094,0.731],[312.00923919677734,293.96165466308594,0.747],[317.6203842163086,304.48545837402344,0.764],[319.6196823120117,307.73619079589844,0.773]]]}"
160,2026-02-18 10:03:58.89819,η,"{""letter"":""η"",""timestamp"":""2026-02-18T10:03:58.947Z"",""num_strokes"":1,""strokes"":[[[272.2465286254883,228.4173583984375,0],[272.3402786254883,228.01528930664062,0.026],[272.3402786254883,228.01528930664062,0.05],[272.4340286254883,228.21636962890625,0.058],[272.7152786254883,229.62362670898438,0.067],[273.2777786254883,233.44345092773438,0.075],[273.7465286254883,238.67050170898438,0.084],[273.9340286254883,244.50070190429688,0.092],[273.8402786254883,251.13507080078125,0.1],[273.2777786254883,258.1715393066406,0.108],[272.4340286254883,265.8111267089844,0.116],[271.0277786254883,273.8528137207031,0.125],[269.5277786254883,282.6986389160156,0.133],[268.1215286254883,290.1371765136719,0.142],[266.7152786254883,296.9725646972656,0.15],[265.4965286254883,302.8027648925781,0.158],[264.8402786254883,307.2256774902344,0.166],[264.3715286254883,311.0455017089844,0.175],[264.1840286254883,314.6642150878906,0.183],[264.0902786254883,318.0819396972656,0.192],[264.0902786254883,321.0975646972656,0.2],[263.9965286254883,323.3090515136719,0.208],[263.9965286254883,324.9173889160156,0.217],[263.8090286254883,326.1236267089844,0.225],[263.7152786254883,326.5257263183594,0.233],[263.7152786254883,326.7267150878906,0.242],[263.7152786254883,326.3246765136719,0.25],[263.8090286254883,325.3194274902344,0.258],[263.9965286254883,322.9069519042969,0.267],[264.6527786254883,318.8861389160156,0.275],[265.9652786254883,312.8548889160156,0.284],[268.0277786254883,305.8183898925781,0.292],[270.5590286254883,298.9830017089844,0.3],[273.4652786254883,292.3486022949219,0.309],[276.7465286254883,286.1163024902344,0.317],[280.4965286254883,280.0850524902344,0.325],[284.5277786254883,274.6569519042969,0.334],[288.6527786254883,269.8319396972656,0.342],[293.3402786254883,265.6100769042969,0.35],[297.6527786254883,262.1923522949219,0.358],[302.2465286254883,258.7746887207031,0.367],[307.9652786254883,255.15591430664062,0.375],[312.7465286254883,252.5423583984375,0.383],[317.0590286254883,250.73300170898438,0.391],[320.8090286254883,249.32574462890625,0.4],[324.1840286254883,248.32049560546875,0.409],[327.1840286254883,247.71737670898438,0.416],[329.7152786254883,247.51632690429688,0.425],[332.0590286254883,247.51632690429688,0.433],[334.2152786254883,248.11944580078125,0.442],[336.0902786254883,248.72256469726562,0.45],[337.7777786254883,249.5267333984375,0.459],[339.3715286254883,250.93402099609375,0.466],[340.7777786254883,252.743408203125,0.475],[341.8090286254883,254.95486450195312,0.483],[342.6527786254883,258.1715393066406,0.492],[342.9340286254883,262.5944519042969,0.5],[342.7465286254883,267.8215637207031,0.508],[342.1840286254883,273.6517639160156,0.516],[341.5277786254883,278.6777648925781,0.526],[340.8715286254883,284.5079650878906,0.533],[340.1215286254883,291.1423645019531,0.542],[339.3715286254883,297.3746643066406,0.55],[338.4340286254883,304.4111022949219,0.558],[337.6840286254883,312.6539001464844,0.566],[336.7465286254883,320.4944763183594,0.575],[335.9027786254883,328.3350524902344,0.583],[335.1527786254883,336.1756896972656,0.592],[334.6840286254883,343.4131774902344,0.6],[334.4965286254883,350.2486267089844,0.609],[334.4965286254883,356.4809265136719,0.617],[334.6840286254883,361.9090270996094,0.625],[334.9652786254883,400.0270690917969,0.634],[335.1527786254883,405.0531311035156,0.641],[335.2465286254883,409.4760437011719,0.65],[335.2465286254883,413.4969177246094,0.659],[335.1527786254883,417.3166809082031,0.666],[334.8715286254883,422.3427429199219,0.675],[334.4027786254883,428.1730041503906,0.683],[333.8402786254883,432.7969055175781,0.692],[333.1840286254883,436.4156188964844,0.7],[332.8090286254883,439.0292053222656,0.708],[332.6215286254883,441.2406311035156,0.716],[332.5277786254883,442.8489685058594,0.725],[332.5277786254883,444.0552062988281,0.733],[332.5277786254883,444.8594055175781,0.742],[332.6215286254883,445.4624938964844,0.75],[332.8090286254883,445.8645935058594,0.758]]]}"
203,2026-02-18 12:37:58.937977,η,"{""letter"":""η"",""timestamp"":""2026-02-18T12:37:59.062Z"",""num_strokes"":1,""strokes"":[[[232.24610137939453,189.59555053710938,0],[232.24610137939453,189.59555053710938,0.032],[235.45206451416016,182.12216186523438,0.148],[238.70633697509766,176.51852416992188,0.163],[242.27237701416016,171.93112182617188,0.179],[245.58985137939453,168.61187744140625,0.196],[247.65450286865234,166.696044921875,0.213],[249.72977447509766,165.76492309570312,0.229],[251.4762191772461,165.24224853515625,0.247],[253.95348358154297,165.45419311523438,0.263],[258.16442108154297,166.93963623046875,0.28],[261.16088104248047,169.09091186523438,0.297],[263.85477447509766,172.51351928710938,0.313],[265.35726165771484,175.93502807617188,0.33],[266.4620132446289,180.47271728515625,0.347],[267.22586822509766,186.47409057617188,0.363],[267.48653411865234,191.94851684570312,0.38],[267.48653411865234,195.20028686523438,0.397],[267.48653411865234,197.03521728515625,0.414],[267.48653411865234,198.78414916992188,0.43],[267.48653411865234,199.95492553710938,0.447],[269.7848129272461,191.42047119140625,0.531],[272.11898040771484,185.6409912109375,0.547],[273.99256134033203,180.938232421875,0.564],[276.19922637939453,176.52243041992188,0.581],[278.80933380126953,172.602294921875,0.597],[282.22196197509766,169.50180053710938,0.614],[285.75284576416016,167.51031494140625,0.631],[289.4854507446289,166.75006103515625,0.648],[292.90555572509766,167.055419921875,0.664],[296.65164947509766,168.58102416992188,0.681],[299.6104507446289,171.65200805664062,0.697],[301.7485885620117,175.39242553710938,0.714],[303.08985137939453,179.71237182617188,0.731],[303.81641387939453,184.364013671875,0.748],[304.17969512939453,189.0355224609375,0.765],[304.17969512939453,193.52914428710938,0.781],[304.17969512939453,197.30328369140625,0.798],[304.17969512939453,199.97622680664062,0.815],[304.17969512939453,201.92507934570312,0.831],[304.5309066772461,203.39596557617188,0.848],[304.93111419677734,205.66336059570312,0.865],[305.63282012939453,207.7698974609375,0.87]]]}"
181,2026-02-18 10:22:07.109345,η,"{""letter"":""η"",""timestamp"":""2026-02-18T10:22:06.975Z"",""num_strokes"":1,""strokes"":[[[282,158.66666666666669,0],[281.3333333333333,160.33333333333331,0.013],[280,173.33333333333331,0.03],[279.66666666666663,186.33333333333331,0.047],[279.66666666666663,190.66666666666669,0.048],[278.66666666666663,212,0.064],[278.3333333333333,236.99999999999994,0.081],[278.3333333333333,260.99999999999994,0.097],[278.3333333333333,280.99999999999994,0.114],[278.3333333333333,294.6666666666667,0.131],[278.3333333333333,297.99999999999994,0.147],[278.3333333333333,297.3333333333333,0.164],[278.3333333333333,291.99999999999994,0.181],[278.3333333333333,281.3333333333333,0.198],[279,262.3333333333333,0.214],[285.3333333333333,239.66666666666669,0.231],[294,219.33333333333331,0.248],[303.3333333333333,203.66666666666669,0.264],[312.66666666666663,193.33333333333331,0.281],[321.66666666666663,187.66666666666669,0.298],[329.3333333333333,185.33333333333331,0.314],[336.66666666666663,184.33333333333331,0.331],[343.66666666666663,183.66666666666669,0.347],[350,183.66666666666669,0.364],[354.3333333333333,188,0.381],[356.66666666666663,207.66666666666669,0.398],[356.66666666666663,243.33333333333331,0.414],[356.66666666666663,278.3333333333333,0.431],[356.66666666666663,304.99999999999994,0.447],[356.66666666666663,326.99999999999994,0.464],[356.66666666666663,348.66666666666674,0.481],[356.66666666666663,369.66666666666674,0.497],[356.66666666666663,374,0.514]]]}"
195,2026-02-18 10:22:38.867296,η,"{""letter"":""η"",""timestamp"":""2026-02-18T10:22:38.729Z"",""num_strokes"":1,""strokes"":[[[295,82,0],[293.66666666666663,85.33333333333331,0.013],[291,98,0.029],[290.3333333333333,101.66666666666669,0.03],[287.3333333333333,117.66666666666669,0.046],[285.3333333333333,134.33333333333331,0.063],[283.3333333333333,151.66666666666669,0.079],[281.3333333333333,170.66666666666669,0.096],[279,188.33333333333331,0.113],[276.66666666666663,200.99999999999994,0.13],[275.3333333333333,205.66666666666669,0.146],[274.66666666666663,204.99999999999994,0.163],[275,198.66666666666669,0.18],[276,183.99999999999994,0.196],[284.3333333333333,162,0.213],[296.3333333333333,140,0.23],[309.66666666666663,120.66666666666669,0.247],[323.66666666666663,105.66666666666669,0.263],[337.3333333333333,96,0.28],[348.66666666666663,91,0.296],[356,90,0.313],[359.66666666666663,90,0.33],[360.3333333333333,93,0.347],[360.3333333333333,107.66666666666669,0.363],[360.3333333333333,137.66666666666669,0.38],[360.3333333333333,173.33333333333331,0.396],[360.3333333333333,208.33333333333331,0.413],[359.66666666666663,237.33333333333331,0.43],[358.66666666666663,257.99999999999994,0.446],[358.3333333333333,270.99999999999994,0.463]]]}"
220,2026-02-18 12:40:35.482128,η,"{""letter"":""η"",""timestamp"":""2026-02-18T12:40:35.366Z"",""num_strokes"":1,""strokes"":[[[212.8888931274414,248.5388946533203,0],[212.8888931274414,248.18333435058594,0.041],[212.85659790039062,247.82777404785156,0.075],[212.8888931274414,247.4955291748047,0.083],[212.8888931274414,246.81736755371094,0.092],[212.8888931274414,246.4336700439453,0.1],[212.8888931274414,245.40867614746094,0.109],[212.8888931274414,244.34584045410156,0.117],[213.21527862548828,242.6395721435547,0.126],[213.9121551513672,239.4902801513672,0.134],[214.96458435058594,232.23020935058594,0.143],[216.34931182861328,225.19166564941406,0.15],[218.0982666015625,220.4166717529297,0.158],[219.90277862548828,215.0527801513672,0.167],[221.33055877685547,209.43858337402344,0.175],[222.75868225097656,204.06007385253906,0.183],[224.17256927490234,198.42604064941406,0.192],[226.59027862548828,193.07118225097656,0.199],[228.77222442626953,188.01109313964844,0.208],[230.83646392822266,183.84373474121094,0.218],[233.28543090820312,179.2690887451172,0.224],[235.8277816772461,175.20936584472656,0.233],[238.2899398803711,171.66773986816406,0.242],[241.1323013305664,168.7399139404297,0.25],[243.64444732666016,166.22776794433594,0.258],[246.49756622314453,164.3781280517578,0.267],[249.3368148803711,163.2708282470703,0.275],[251.52153778076172,162.53541564941406,0.283],[253.98299407958984,162.16041564941406,0.291],[256.7562484741211,162.1388702392578,0.3],[258.9923629760742,163.1461639404297,0.308],[261.14131927490234,164.89756774902344,0.317],[263.2573013305664,166.9961700439453,0.324],[265.0465316772461,170.12046813964844,0.333],[267.1218795776367,173.9211883544922,0.341],[269.3198013305664,178.28956604003906,0.35],[270.08126068115234,182.4479217529297,0.358],[270.7906265258789,186.70484924316406,0.366],[271.8496627807617,191.7180633544922,0.374],[272.58507537841797,197.0593719482422,0.383],[273.2871627807617,202.3249969482422,0.391],[273.33333587646484,208.2333221435547,0.399],[273.6663284301758,213.7128448486328,0.408],[274.68473052978516,220.35658264160156,0.416],[275.41736602783203,226.7621612548828,0.424],[276.47188568115234,233.23609924316406,0.433],[277.1885452270508,239.1753387451172,0.441],[277.5555648803711,244.3184051513672,0.449],[278.25208282470703,250.8510284423828,0.458],[278.64237213134766,256.3496551513672,0.466],[278.9996566772461,262.0454864501953,0.474],[279.67362213134766,265.98924255371094,0.483],[279.4052200317383,270.2531280517578,0.492],[279.37779998779297,273.53334045410156,0.5],[279.37779998779297,276.08229064941406,0.508],[279.37779998779297,278.27256774902344,0.516],[279.37779998779297,279.4142303466797,0.524],[279.37779998779297,280.14549255371094,0.533],[279.37779998779297,280.5388946533203,0.541],[279.37779998779297,279.82777404785156,0.566],[279.37779998779297,278.0298614501953,0.576],[280.69445037841797,271.5729217529297,0.591],[281.13333892822266,265.9409637451172,0.6],[282.1194534301758,259.82188415527344,0.608],[283.2093734741211,252.95277404785156,0.616],[284.2826614379883,246.15660095214844,0.625],[286.0260543823242,239.0124969482422,0.633],[287.4788284301758,231.85658264160156,0.641],[288.87569427490234,224.54200744628906,0.65],[289.9649429321289,217.42430114746094,0.658],[291.69445037841797,210.29408264160156,0.666],[294.14237213134766,203.81700134277344,0.675],[296.3090286254883,197.0569305419922,0.683],[298.77916717529297,190.6243133544922,0.691],[301.60868072509766,184.54273986816406,0.7],[304.44445037841797,179.85035705566406,0.708],[307.69202423095703,174.78575134277344,0.716],[311.17256927490234,170.8979034423828,0.724],[314.4295425415039,167.62086486816406,0.733],[317.5121536254883,165.18992614746094,0.741],[321.17223358154297,162.94688415527344,0.749],[324.33785247802734,161.18089294433594,0.758],[327.2027816772461,160.0712127685547,0.766],[330.02709197998047,159.34339904785156,0.774],[332.2274398803711,158.9604034423828,0.783],[334.98058319091797,159.5951690673828,0.791],[337.8559036254883,160.6458282470703,0.8],[340.64757537841797,162.34373474121094,0.808],[342.53614044189453,164.8003387451172,0.816],[344.64376068115234,168.6083221435547,0.824],[346.50452423095703,173.3263702392578,0.832],[348.26183319091797,178.90489196777344,0.841],[349.37084197998047,183.94410705566406,0.849],[350.4340286254883,190.2531280517578,0.857],[351.1545181274414,196.90660095214844,0.866],[351.8628463745117,203.96632385253906,0.874],[352.2434310913086,211.42848205566406,0.883],[352.2666702270508,219.04795837402344,0.891],[352.5972213745117,227.3451385498047,0.899],[353.6107711791992,235.4947967529297,0.907],[353.6888961791992,244.13124084472656,0.916],[353.3576431274414,252.5746612548828,0.925],[353.33333587646484,261.5923614501953,0.933],[353.33333587646484,270.6236114501953,0.941],[353.00313568115234,279.54685974121094,0.949],[352.9778060913086,288.9024200439453,0.958],[352.9778060913086,298.0507354736328,0.966],[352.9778060913086,307.32325744628906,0.974],[352.9778060913086,315.9857635498047,0.983],[353.6434097290039,323.7708282470703,0.991],[353.3496627807617,331.0565948486328,0.999],[352.6666946411133,337.04933166503906,1.008],[352.9594039916992,342.4826202392578,1.016],[352.9778060913086,347.4961700439453,1.024],[352.9778060913086,352.1038360595703,1.033],[353.64131927490234,357.00587463378906,1.041],[353.6888961791992,357.33888244628906,1.045]]]}"
226,2026-02-18 12:40:49.074376,η,"{""letter"":""η"",""timestamp"":""2026-02-18T12:40:49.187Z"",""num_strokes"":1,""strokes"":[[[232.24610137939453,190.68609619140625,0],[232.24610137939453,190.68609619140625,0.043],[233.69957733154297,183.30966186523438,0.16],[234.66300201416016,179.4339599609375,0.175],[236.1612319946289,176.02740478515625,0.191],[237.96378326416016,172.29156494140625,0.208],[239.78516387939453,169.01278686523438,0.225],[241.69957733154297,166.324951171875,0.242],[243.58097076416016,164.84234619140625,0.258],[245.55362701416016,163.78805541992188,0.275],[248.00000762939453,163.78805541992188,0.291],[250.2145004272461,164.86862182617188,0.308],[254.07494354248047,168.54403686523438,0.325],[258.31925201416016,173.9456787109375,0.342],[262.3668441772461,179.6488037109375,0.359],[265.23189544677734,185.08453369140625,0.375],[267.41690826416016,189.82037353515625,0.392],[268.57459259033203,193.95242309570312,0.409],[269.30294036865234,197.0589599609375,0.425],[269.30294036865234,199.5042724609375,0.442],[269.30294036865234,201.07919311523438,0.459],[269.30294036865234,202.46414184570312,0.475],[269.30294036865234,203.58990478515625,0.492],[269.30294036865234,201.215576171875,0.576],[269.30294036865234,199.38070678710938,0.593],[269.30294036865234,196.7073974609375,0.609],[268.93965911865234,192.94711303710938,0.626],[268.46309661865234,188.89205932617188,0.642],[268.21309661865234,185.133544921875,0.659],[268.21309661865234,181.94320678710938,0.676],[268.21309661865234,179.47409057617188,0.693],[269.18824005126953,176.49041748046875,0.709],[270.62146759033203,174.39633178710938,0.726],[272.17615509033203,172.5784912109375,0.743],[273.3071823120117,172.14849853515625,0.76],[274.75533294677734,172.14849853515625,0.776],[277.07601165771484,172.19638061523438,0.793],[280.50960540771484,173.80758666992188,0.809],[283.32210540771484,175.99716186523438,0.826],[285.65377044677734,178.69320678710938,0.843],[287.6832504272461,182.46099853515625,0.86],[288.92118072509766,186.36541748046875,0.876],[289.91053009033203,190.02096557617188,0.893],[290.01102447509766,193.07321166992188,0.91],[290.37430572509766,196.547607421875,0.926],[290.73758697509766,199.77310180664062,0.943],[290.78553009033203,203.96414184570312,0.959],[291.10086822509766,208.39633178710938,0.976],[291.46414947509766,212.10299682617188,0.993],[291.59766387939453,215.30648803710938,1.01],[292.3707504272461,217.94430541992188,1.027],[293.69922637939453,220.54693603515625,1.043],[296.54439544677734,223.39352416992188,1.06],[300.29227447509766,225.4534912109375,1.077],[304.05860137939453,226.99398803710938,1.093],[308.13565826416016,227.03445434570312,1.11],[314.94319915771484,225.44390869140625,1.127],[320.4989700317383,221.61117553710938,1.144],[324.3590316772461,215.53659057617188,1.16],[325.6143569946289,211.40447998046875,1.17]]]}"
247,2026-02-18 12:44:57.093106,η,"{""letter"":""η"",""timestamp"":""2026-02-18T12:44:56.965Z"",""num_strokes"":1,""strokes"":[[[198.18182373046875,227.8182373046875,0],[201.3802032470703,219.82223510742188,0.027],[205.09383392333984,213.51129150390625,0.041],[206.0886993408203,212.18484497070312,0.047],[210.47844696044922,206.7943115234375,0.062],[215.9355239868164,202.94131469726562,0.08],[222.6553955078125,201.16748046875,0.096],[228.35765075683594,201.68746948242188,0.114],[236.18631744384766,205.00222778320312,0.13],[243.09354400634766,210.4871826171875,0.148],[247.97733306884766,217.85720825195312,0.165],[251.92711639404297,227.5413818359375,0.182],[255.13518524169922,237.70037841796875,0.198],[257.31356048583984,250.60845947265625,0.215],[258.31909942626953,263.9627685546875,0.232],[258.5454635620117,277.3829040527344,0.249],[258.5454635620117,290.30767822265625,0.263],[258.5454635620117,302.5422668457031,0.28],[258.5454635620117,312.0091857910156,0.297],[258.5454635620117,319.0334167480469,0.313],[258.5454635620117,323.9061584472656,0.331],[258.5454635620117,325.4126281738281,0.348],[258.0951919555664,325.6363830566406,0.364],[257.72664642333984,323.8156433105469,0.416],[257.0589370727539,319.9579772949219,0.432],[256.72728729248047,314.1830139160156,0.447],[256.72728729248047,306.98541259765625,0.464],[255.93131256103516,298.5614929199219,0.48],[255.21541595458984,289.6182556152344,0.497],[254.4684066772461,278.2215576171875,0.514],[254.11666107177734,266.4769592285156,0.531],[253.41524505615234,255.5526123046875,0.547],[253.0909194946289,244.12359619140625,0.566],[253.0909194946289,234.74746704101562,0.58],[254.70894622802734,224.9373779296875,0.597],[256.87992095947266,217.07666015625,0.614],[260.36544036865234,209.9964599609375,0.632],[264.84915924072266,204.26171875,0.648],[271.08475494384766,199.39874267578125,0.664],[278.50948333740234,196.29412841796875,0.682],[287.79923248291016,194.158203125,0.697],[297.23628997802734,193.57403564453125,0.716],[305.90079498291016,195.27780151367188,0.731],[314.7119674682617,200.41403198242188,0.748],[321.0026321411133,207.96951293945312,0.765],[326.17916107177734,218.09783935546875,0.781],[330.4642562866211,230.89431762695312,0.8],[333.4151840209961,246.3358154296875,0.814],[335.8685531616211,263.4510498046875,0.834],[338.41895294189453,282.9642333984375,0.847],[340.5321731567383,303.62896728515625,0.865],[341.94654083251953,324.5884704589844,0.882],[342.24369049072266,340.8155212402344,0.899],[342.5454635620117,351.4624938964844,0.915],[343.33763885498047,361.0256042480469,0.932],[344.0414505004883,369.0010070800781,0.948],[344.77864837646484,375.5017395019531,0.965],[345.1527786254883,380.6148376464844,0.983],[345.52367401123047,383.3674011230469,0.998],[345.81819915771484,385.4355773925781,1.017],[345.81819915771484,386.4227600097656,1.033],[345.81819915771484,387.1572570800781,1.05],[345.81819915771484,387.4545593261719,1.131],[345.81819915771484,387.0909118652344,1.192]]]}"
261,2026-02-18 12:46:24.278314,η,"{""letter"":""η"",""timestamp"":""2026-02-18T12:46:24.153Z"",""num_strokes"":2,""strokes"":[[[201.8181915283203,245.45455932617188,0],[200.86380004882812,244.50015258789062,0.016],[198.45772552490234,239.46090698242188,0.032],[198.14160919189453,238.58737182617188,0.039],[197.81819915771484,232.21490478515625,0.05],[201.71856689453125,220.85113525390625,0.066],[211.6896514892578,208.2615966796875,0.085],[223.1322784423828,198.43231201171875,0.1],[234.48050689697266,192.37408447265625,0.116],[245.59806060791016,190.42108154296875,0.135],[250.80142974853516,190.97311401367188,0.151],[258.75760650634766,194.11215209960938,0.168],[265.12552642822266,200.12985229492188,0.187],[269.66980743408203,208.89068603515625,0.201],[271.92342376708984,220.07644653320312,0.218],[272.00000762939453,233.15289306640625,0.236],[271.56739044189453,246.90310668945312,0.251],[270.04944610595703,260.5304260253906,0.268],[268.59400177001953,273.5632019042969,0.285],[267.54439544677734,284.3765563964844,0.303],[267.27274322509766,293.4969787597656,0.319],[266.90909576416016,300.7008361816406,0.336],[266.90909576416016,304.9849548339844,0.352],[266.90909576416016,307.5086975097656,0.37],[267.45455169677734,307.8182067871094,0.385],[267.27274322509766,306.6299743652344,0.42],[267.27274322509766,302.6144104003906,0.435],[266.82266998291016,293.6989440917969,0.452],[266.90909576416016,284.2396545410156,0.47],[267.27274322509766,272.4132995605469,0.485],[266.84496307373047,261.1558532714844,0.504],[266.4645767211914,248.36227416992188,0.519],[266.18184661865234,235.40350341796875,0.537],[266.18184661865234,221.09469604492188,0.552],[267.45218658447266,206.20574951171875,0.571],[271.23482513427734,193.9862060546875,0.585],[278.78394317626953,182.42926025390625,0.602],[289.18396759033203,174.48345947265625,0.621],[302.00016021728516,171.0047607421875,0.637],[315.6653823852539,171.35516357421875,0.652],[332.3444290161133,175.57281494140625,0.671],[345.6791000366211,184.29254150390625,0.686],[354.4799270629883,196.77935791015625,0.704],[358.6012191772461,214.90817260742188,0.72],[358.12081146240234,239.04556274414062,0.737],[354.38851165771484,267.4706726074219,0.753],[350.6564407348633,287.3609313964844,0.769],[347.36934661865234,309.5723571777344,0.786],[345.2951126098633,327.1470642089844,0.803],[344.72728729248047,340.9129333496094,0.822],[345.5216293334961,349.8955993652344,0.839],[346.26900482177734,354.6177673339844,0.854],[346.1818313598633,355.7261657714844,0.869],[346.72728729248047,355.6363830566406,0.887],[346.5454635620117,355.0981140136719,0.904],[346.5454635620117,354.0613098144531,0.922],[346.5454635620117,353.0234069824219,0.936],[346.5454635620117,351.0303649902344,0.955],[346.5454635620117,348.0289001464844,0.971],[346.9091262817383,345.2608947753906,0.986],[346.9091262817383,344.3636779785156,0.997]],[[365.09093475341797,13.636367797851562,0]]]}"
