id,created_at,char,char_data
102,2026-02-18 09:30:51.647206,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T09:30:51.352Z"",""num_strokes"":3,""strokes"":[[[298,119,0],[294.3333333333333,127.33333333333331,0.027],[294.3333333333333,139.33333333333331,0.044],[291,156.33333333333331,0.061],[284.66666666666663,176,0.077],[275.66666666666663,197.66666666666663,0.095],[267.3333333333333,220,0.111],[263,238.33333333333331,0.127],[261,252,0.144],[259.66666666666663,262.66666666666663,0.161],[257.66666666666663,272.66666666666663,0.178],[255,282,0.194],[254,285.66666666666663,0.212]],[[301.66666666666663,123.66666666666663,0],[305.66666666666663,134.66666666666663,0.043],[309.3333333333333,143.33333333333331,0.06],[311,148.33333333333331,0.077],[315.66666666666663,165.66666666666663,0.094],[319,178,0.109],[322.66666666666663,190,0.126],[326.66666666666663,203.33333333333331,0.143],[330,217.33333333333331,0.16],[333.3333333333333,230.33333333333331,0.176],[335.66666666666663,241.66666666666663,0.193],[337.66666666666663,249,0.21],[339.3333333333333,254,0.227],[341.66666666666663,258.33333333333326,0.243],[343.66666666666663,262.33333333333326,0.26],[346,266,0.277],[347.66666666666663,270.33333333333326,0.293],[349.3333333333333,274,0.309],[350.3333333333333,276.33333333333326,0.326]],[[280,208.33333333333331,0],[291.66666666666663,208.66666666666663,0.061],[296.66666666666663,208.66666666666663,0.078],[309,208.66666666666663,0.095],[315.3333333333333,208.66666666666663,0.111],[320.66666666666663,208.66666666666663,0.128],[325,208.66666666666663,0.144],[327,208.66666666666663,0.161],[328,208.66666666666663,0.177],[330,208.66666666666663,0.194]]]}"
256,2026-02-18 12:45:52.290379,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T12:45:52.121Z"",""num_strokes"":2,""strokes"":[[[169.09091567993164,371.4545593261719,0],[171.52151489257812,370.7272644042969,0.04],[175.49627685546875,370.3636779785156,0.055],[176.9119873046875,370.3900451660156,0.061],[182.79973602294922,370.7272644042969,0.075],[187.9425048828125,371.4928283691406,0.092],[192.78876495361328,371.4545593261719,0.11],[195.4660873413086,371.0264587402344,0.125],[198.44951629638672,369.0719909667969,0.143],[201.3780517578125,364.4066467285156,0.159],[203.5022964477539,356.3545227050781,0.176],[205.26563262939453,345.7372741699219,0.193],[207.8289566040039,331.5343933105469,0.211],[212.22171020507812,313.0156555175781,0.226],[217.2604751586914,295.3685302734375,0.243],[222.3261260986328,278.5129699707031,0.261],[226.54153442382812,261.71209716796875,0.279],[230.88957977294922,247.03475952148438,0.294],[235.13097381591797,232.45916748046875,0.31],[239.63228607177734,218.73953247070312,0.327],[243.55709075927734,205.70367431640625,0.344],[247.23490142822266,193.06051635742188,0.361],[249.6175765991211,182.69381713867188,0.377],[251.40784454345703,172.75811767578125,0.394],[252.41703033447266,165.04910278320312,0.41],[253.59615325927734,158.090087890625,0.427],[254.23470306396484,152.90274047851562,0.446],[254.62828826904297,148.85858154296875,0.462],[254.90909576416016,146.85601806640625,0.478],[255.35405731201172,146.727294921875,0.493],[255.7027359008789,148.01727294921875,0.544],[256.42847442626953,151.47988891601562,0.561],[257.51537322998047,158.66900634765625,0.577],[259.39669036865234,168.39657592773438,0.594],[262.76815032958984,182.38619995117188,0.612],[266.0676803588867,198.05673217773438,0.626],[269.01216888427734,216.57888793945312,0.644],[271.9397506713867,236.04776000976562,0.66],[275.57386016845703,253.32369995117188,0.679],[279.3041763305664,270.8055419921875,0.694],[282.9760055541992,287.21502685546875,0.71],[286.34212493896484,300.42730712890625,0.729],[289.59090423583984,313.9203186035156,0.744],[292.47216033935547,325.4878234863281,0.761],[294.6886672973633,337.2558898925781,0.779],[295.70287322998047,346.8644714355469,0.794],[296.43282318115234,355.1245422363281,0.811],[297.1607437133789,361.8312683105469,0.83],[297.45455169677734,366.8002014160156,0.846],[298.28585052490234,369.5848693847656,0.861],[298.58512115478516,370.7669982910156,0.88],[298.5454635620117,371.5257873535156,0.895],[298.5454635620117,372.0493469238281,0.929],[298.9736862182617,372.6100769042969,0.944],[298.90909576416016,373.0909118652344,0.963],[298.5454635620117,372.9090881347656,0.995],[297.7645492553711,371.4009094238281,1.012],[297.0043411254883,369.8268737792969,1.028]],[[215.27273559570312,295.0909118652344,0],[223.69072723388672,290.2066955566406,0.071],[237.33304595947266,285.69158935546875,0.086],[251.49813079833984,282.5267333984375,0.105],[264.94921112060547,279.5264587402344,0.119],[276.81327056884766,277.49285888671875,0.138],[287.32376861572266,276.0706787109375,0.155],[294.78929901123047,275.4545593261719,0.171],[299.73233795166016,275.4545593261719,0.186],[301.6792526245117,275.4545593261719,0.203],[302.26683807373047,275.9031982421875,0.219],[302.72728729248047,275.8182373046875,0.237],[302.90909576416016,275.8182373046875,0.253]]]}"
106,2026-02-18 09:31:04.719547,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T09:31:04.301Z"",""num_strokes"":3,""strokes"":[[[281.8295364379883,173.83404541015625,0],[281.8295364379883,173.83404541015625,0.007],[281.8295364379883,173.5784912109375,0.015],[281.6701431274414,173.51528930664062,0.023],[281.4819564819336,173.40902709960938,0.032],[281.16043853759766,173.36666870117188,0.041],[280.8204879760742,173.35589599609375,0.049],[280.3423843383789,173.35589599609375,0.057],[279.7777786254883,173.54861450195312,0.065],[279.43924713134766,173.94027709960938,0.073],[279.12049102783203,174.84310913085938,0.082],[278.86840057373047,176.86181640625,0.09],[278.70626068115234,178.88055419921875,0.099],[278.64237213134766,181.212158203125,0.107],[278.49410247802734,183.94271850585938,0.116],[278.28368377685547,186.71945190429688,0.124],[278.0263900756836,189.67327880859375,0.132],[277.70694732666016,192.80313110351562,0.139],[277.12779998779297,196.30731201171875,0.148],[276.6239700317383,199.33090209960938,0.157],[275.8270950317383,203.31494140625,0.165],[274.95348358154297,208.97604370117188,0.173],[274.21285247802734,214.01007080078125,0.182],[273.43680572509766,217.60382080078125,0.19],[272.63993072509766,221.74722290039062,0.198],[271.71944427490234,226.27291870117188,0.206],[271.20592498779297,228.86492919921875,0.215],[270.38541412353516,231.17291259765625,0.223],[269.93090057373047,232.370849609375,0.232]],[[281.6170120239258,177.39306640625,0],[281.6170120239258,177.34548950195312,0.003],[281.6170120239258,177.13265991210938,0.011],[281.8211898803711,176.96810913085938,0.019],[281.9357681274414,176.96810913085938,0.027],[282.0420150756836,176.96810913085938,0.036],[282.35070037841797,177.430908203125,0.044],[282.66146087646484,178.2767333984375,0.053],[282.8920364379883,178.77395629882812,0.061],[283.40938568115234,180.25936889648438,0.069],[283.91666412353516,181.51666259765625,0.078],[284.56771087646484,182.98785400390625,0.086],[285.41043853759766,184.587158203125,0.094],[286.6152877807617,186.56494140625,0.104],[288.3041763305664,189.50521850585938,0.11],[290.3270950317383,193.37847900390625,0.119],[292.3472213745117,196.72811889648438,0.127],[295.3531265258789,202.26251220703125,0.135],[297.3055648803711,206.88507080078125,0.144],[298.3496627807617,210.27362060546875,0.152],[299.95520782470703,215.0201416015625,0.16],[300.79271697998047,218.55938720703125,0.169],[301.2711868286133,221.26910400390625,0.177],[302.5281295776367,225.29409790039062,0.185],[303.3427200317383,227.59033203125,0.193]],[[298.1371536254883,206.714599609375,0],[298.1371536254883,206.714599609375,0.005],[298.3496627807617,206.55520629882812,0.014],[298.4559097290039,206.29202270507812,0.022],[298.3496627807617,206.183349609375,0.031],[297.6180648803711,205.92083740234375,0.039],[296.4000015258789,205.70904541015625,0.047],[294.5152816772461,205.18853759765625,0.056],[292.3798599243164,204.56008911132812,0.064],[289.6493148803711,203.96145629882812,0.073],[286.7170181274414,203.38333129882812,0.08],[283.5621566772461,203.16116333007812,0.088],[280.45694732666016,203.10244750976562,0.098],[277.47570037841797,203.67501831054688,0.106],[274.92430877685547,205.01458740234375,0.115]]]}"
284,2026-02-18 13:15:33.646305,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T13:15:34.385Z"",""num_strokes"":3,""strokes"":[[[243.41741943359375,174.1219482421875,0],[243.41741943359375,175.1219482421875,0.061],[242.41741943359375,177.1219482421875,0.069],[241.41741943359375,179.1219482421875,0.081],[238.41741943359375,187.1219482421875,0.098],[234.41741943359375,198.1219482421875,0.114],[228.41741943359375,211.1219482421875,0.131],[223.41741943359375,224.1219482421875,0.148],[217.41741943359375,238.1219482421875,0.165],[209.41741943359375,261.1219482421875,0.181],[205.41741943359375,276.1219482421875,0.198],[203.41741943359375,287.1219482421875,0.215],[202.41741943359375,296.1219482421875,0.231],[201.41741943359375,304.1219482421875,0.248],[199.41741943359375,308.1219482421875,0.265],[198.41741943359375,313.1219482421875,0.281],[198.41741943359375,314.1219482421875,0.298],[197.41741943359375,316.1219482421875,0.315],[197.41741943359375,317.1219482421875,0.331],[197.41741943359375,314.1219482421875,0.437]],[[246.41741943359375,181.1219482421875,0],[246.41741943359375,183.1219482421875,0.038],[246.41741943359375,187.1219482421875,0.049],[246.41741943359375,199.1219482421875,0.066],[250.41741943359375,216.1219482421875,0.083],[254.41741943359375,229.1219482421875,0.099],[256.41741943359375,238.1219482421875,0.116],[260.41741943359375,248.1219482421875,0.133],[265.41741943359375,257.1219482421875,0.15],[269.41741943359375,264.1219482421875,0.166],[270.41741943359375,267.1219482421875,0.183],[272.41741943359375,269.1219482421875,0.199],[272.41741943359375,271.1219482421875,0.216],[274.41741943359375,274.1219482421875,0.233],[276.41741943359375,278.1219482421875,0.249],[277.41741943359375,281.1219482421875,0.266],[277.41741943359375,284.1219482421875,0.359],[277.41741943359375,285.1219482421875,0.367],[277.41741943359375,290.1219482421875,0.383],[277.41741943359375,295.1219482421875,0.4],[277.41741943359375,299.1219482421875,0.417],[277.41741943359375,301.1219482421875,0.433],[277.41741943359375,303.1219482421875,0.452],[277.41741943359375,308.1219482421875,0.467],[277.41741943359375,312.1219482421875,0.483],[277.41741943359375,313.1219482421875,0.5],[276.41741943359375,314.1219482421875,0.79]],[[209.41741943359375,269.1219482421875,0],[209.41741943359375,268.1219482421875,0.015],[210.41741943359375,268.1219482421875,0.028],[214.41741943359375,268.1219482421875,0.045],[222.41741943359375,268.1219482421875,0.062],[235.41741943359375,266.1219482421875,0.078],[248.41741943359375,262.1219482421875,0.095],[255.41741943359375,259.1219482421875,0.111],[257.41741943359375,257.1219482421875,0.128],[258.41741943359375,257.1219482421875,0.158],[259.41741943359375,257.1219482421875,0.212],[260.41741943359375,256.1219482421875,0.286],[262.41741943359375,256.1219482421875,0.342],[263.41741943359375,256.1219482421875,0.357],[264.41741943359375,256.1219482421875,0.365],[265.41741943359375,256.1219482421875,0.378],[266.41741943359375,256.1219482421875,0.395],[266.41741943359375,255.1219482421875,0.541]]]}"
129,2026-02-18 09:31:47.438665,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T09:31:47.301Z"",""num_strokes"":3,""strokes"":[[[315,164.66666666666663,0],[311.3333333333333,177.66666666666663,0.018],[310.3333333333333,191.33333333333331,0.026],[303.3333333333333,210.33333333333331,0.043],[292.66666666666663,233,0.06],[285,250,0.066],[275.66666666666663,274,0.078],[270.3333333333333,293.66666666666663,0.095],[268.3333333333333,308,0.111],[267.66666666666663,316.66666666666663,0.128],[267.3333333333333,320.33333333333326,0.144]],[[326.66666666666663,163.33333333333331,0],[326.66666666666663,170,0.027],[329.3333333333333,178.66666666666663,0.044],[332,192.33333333333331,0.062],[333.3333333333333,211.33333333333331,0.078],[333.3333333333333,233.66666666666663,0.094],[333.3333333333333,256.33333333333326,0.111],[333.66666666666663,275,0.129],[335,289.66666666666663,0.145],[337.3333333333333,300.33333333333326,0.161],[339.3333333333333,308.66666666666663,0.177],[341.3333333333333,311.66666666666663,0.195]],[[295.3333333333333,240.66666666666663,0],[302.3333333333333,239.33333333333331,0.028],[308.66666666666663,239.33333333333331,0.045],[315,239.66666666666663,0.061],[323,240,0.078],[333.66666666666663,240,0.094],[341,238.66666666666663,0.111]]]}"
134,2026-02-18 09:59:53.128654,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T09:59:52.950Z"",""num_strokes"":2,""strokes"":[[[169.75852966308594,319.7475128173828,0.001],[181.93572998046875,315.6548614501953,0.042],[192.80007934570312,310.5834503173828,0.062],[204.9822540283203,302.90696716308594,0.07],[217.5177764892578,292.8611602783203,0.085],[278.7056198120117,195.6665496826172,0.232],[281.29190826416016,187.8025665283203,0.241],[288.63106536865234,159.84693908691406,0.272],[290.06783294677734,150.2134246826172,0.304],[291.2027816772461,141.39064025878906,0.309],[291.82743072509766,136.03871154785156,0.317],[291.82743072509766,134.9115753173828,0.343],[291.82743072509766,133.82496643066406,0.359],[291.82743072509766,133.3345184326172,0.37],[292.19071197509766,133.2794647216797,0.385],[292.8810501098633,134.98793029785156,0.4],[293.28055572509766,140.86436462402344,0.417],[292.89134979248047,151.0131378173828,0.434],[291.34554290771484,163.79689025878906,0.451],[289.19071197509766,177.65736389160156,0.467],[286.86116790771484,191.4435272216797,0.486],[284.0689010620117,205.23899841308594,0.503],[281.0934066772461,217.48756408691406,0.518],[279.23865509033203,230.6267852783203,0.534],[278.3853073120117,243.2876434326172,0.551],[278.69034576416016,256.16477966308594,0.568],[280.1807632446289,270.0614471435547,0.589],[282.77559661865234,283.1473846435547,0.607],[286.15235137939453,295.8529815673828,0.619],[290.2926254272461,306.49827575683594,0.634],[294.51244354248047,315.0532989501953,0.651],[298.4865188598633,321.64283752441406,0.668],[301.6583938598633,326.31178283691406,0.684],[305.13211822509766,329.5493927001953,0.702],[311.27025604248047,333.23658752441406,0.718],[318.0003890991211,335.31922912597656,0.735],[324.3107376098633,336.43714904785156,0.752],[333.31961822509766,337.19459533691406,0.768],[335.78658294677734,337.19459533691406,0.774]],[[355.4048385620117,261.22621154785156,0],[355.4048385620117,261.22621154785156,0.045],[338.2056198120117,257.26490783691406,0.062],[317.78055572509766,253.87144470214844,0.078],[296.27274322509766,250.4897003173828,0.095],[271.3423385620117,247.54408264160156,0.112],[247.07032012939453,246.46519470214844,0.128],[221.7581787109375,248.71519470214844,0.145],[195.6253662109375,256.7010040283203,0.162],[192.28338623046875,257.9549102783203,0.166]]]}"
149,2026-02-18 10:03:39.36519,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T10:03:39.387Z"",""num_strokes"":2,""strokes"":[[[257.7152786254883,359.3763732910156,0],[257.7152786254883,358.9743347167969,0.01],[257.7152786254883,358.5722351074219,0.018],[257.7152786254883,357.5670471191406,0.027],[257.9027786254883,356.1597595214844,0.035],[259.3090286254883,349.3243713378906,0.043],[262.7777786254883,335.0503845214844,0.052],[266.9965286254883,317.1576232910156,0.06],[270.6527786254883,299.4659729003906,0.068],[274.6840286254883,279.5628967285156,0.077],[279.1840286254883,257.64935302734375,0.085],[283.5902786254883,235.73577880859375,0.093],[288.1840286254883,215.02847290039062,0.102],[292.8715286254883,196.53265380859375,0.11],[296.9027786254883,180.65036010742188,0.119],[300.5590286254883,166.37640380859375,0.127],[303.8402786254883,153.30868530273438,0.135],[307.7777786254883,142.45242309570312,0.144],[311.9965286254883,133.60659790039062,0.152],[316.4027786254883,125.96701049804688,0.16],[320.5277786254883,120.33786010742188,0.169],[323.9027786254883,116.7191162109375,0.177],[327.0902786254883,114.50765991210938,0.185],[330.3715286254883,113.7034912109375,0.194],[333.8402786254883,114.30661010742188,0.203],[337.2152786254883,116.115966796875,0.211],[340.8715286254883,120.73992919921875,0.219],[344.5277786254883,129.78680419921875,0.227],[347.3402786254883,143.256591796875,0.236],[349.6840286254883,160.34515380859375,0.244],[352.5902786254883,180.0472412109375,0.252],[356.5277786254883,200.553466796875,0.261],[361.2152786254883,222.66806030273438,0.269],[365.8090286254883,246.59201049804688,0.277],[371.1527786254883,271.52117919921875,0.286],[377.7152786254883,296.6513977050781,0.294],[385.2152786254883,320.3743591308594,0.302],[393.3715286254883,342.0868225097656,0.311],[401.5277786254883,361.3868713378906,0.319],[409.4027786254883,377.2691345214844,0.327],[416.9027786254883,389.7337341308594,0.335],[422.8090286254883,399.3836975097656,0.344],[427.1215286254883,405.6159973144531,0.352],[431.2465286254883,403.2035217285156,0.36]],[[379.0277786254883,306.1003723144531,0],[378.9340286254883,306.1003723144531,0.009],[378.5590286254883,305.8993835449219,0.018],[377.7152786254883,305.6982727050781,0.027],[376.2152786254883,305.4972229003906,0.035],[374.1527786254883,304.6930847167969,0.043],[366.3715286254883,302.0794982910156,0.052],[353.0590286254883,297.4555358886719,0.06],[340.6840286254883,292.8316345214844,0.068],[330.0902786254883,289.61492919921875,0.076],[319.8715286254883,287.20245361328125,0.085],[309.7465286254883,285.5941467285156,0.093],[299.1527786254883,284.9909973144531,0.101],[288.2777786254883,285.5941467285156,0.11],[278.0590286254883,286.1972351074219,0.118],[269.4340286254883,287.20245361328125,0.127],[262.7777786254883,288.8107604980469,0.135],[257.9027786254883,290.01702880859375,0.143]]]}"
190,2026-02-18 10:22:26.326037,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T10:22:26.177Z"",""num_strokes"":2,""strokes"":[[[219.66666666666666,270.6666666666667,0],[222.66666666666666,262.99999999999994,0.029],[224.66666666666666,257.99999999999994,0.046],[225.66666666666666,255.66666666666669,0.046],[230,246.99999999999994,0.063],[236,234.99999999999994,0.079],[243,216.33333333333331,0.096],[250.33333333333331,189.33333333333331,0.113],[258.3333333333333,159.66666666666669,0.129],[266.66666666666663,132.66666666666669,0.146],[275,108.33333333333331,0.163],[284.66666666666663,87,0.18],[295,69.33333333333331,0.196],[303,58.333333333333314,0.213],[309,52.333333333333314,0.229],[314,47.666666666666686,0.246],[319.3333333333333,43.333333333333314,0.263],[323,39.333333333333314,0.28],[325.3333333333333,36.666666666666686,0.296],[326.3333333333333,36,0.313],[326.3333333333333,36.333333333333314,0.346],[326.3333333333333,41,0.363],[326.3333333333333,50.666666666666686,0.38],[327,69.33333333333331,0.396],[329,99,0.413],[333.66666666666663,131,0.43],[340.66666666666663,160.66666666666669,0.446],[347.3333333333333,182.99999999999994,0.463],[352.3333333333333,196.66666666666669,0.48],[357.3333333333333,207.99999999999994,0.496],[363.66666666666663,232.99999999999994,0.513],[366,309.99999999999994,0.529]],[[263,197.33333333333331,0],[266.66666666666663,197.33333333333331,0.032],[276.3333333333333,197,0.049],[294.66666666666663,192,0.063],[309.66666666666663,187.33333333333331,0.08],[324.3333333333333,182.33333333333331,0.096],[338,177.66666666666669,0.113],[347,174.66666666666669,0.13]]]}"
198,2026-02-18 12:37:42.248021,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T12:37:42.114Z"",""num_strokes"":3,""strokes"":[[[268.93965911865234,107.47230529785156,0],[268.32991790771484,122.29545593261719,0.084],[267.84981536865234,132.87217712402344,0.101],[267.12288665771484,144.02418518066406,0.118],[266.05008697509766,155.2837371826172,0.136],[265.3057632446289,168.18324279785156,0.152],[263.75960540771484,181.4598846435547,0.168],[261.8071823120117,194.9002227783203,0.185],[258.86222076416016,208.14027404785156,0.202],[255.12572479248047,221.3924102783203,0.22],[250.54439544677734,231.30686950683594,0.235],[244.04439544677734,238.30397033691406,0.252],[236.30327606201172,243.07814025878906,0.27],[232.38033294677734,244.4389190673828,0.285],[227.74077606201172,245.1967315673828,0.303],[220.7478790283203,245.9598846435547,0.319],[214.21023559570312,246.68678283691406,0.335],[208.64205169677734,247.41407775878906,0.353],[203.98686981201172,247.84877014160156,0.368],[199.6104507446289,248.65553283691406,0.386],[197.55078887939453,249.23118591308594,0.402],[196.06890106201172,249.59486389160156,0.421],[194.68750762939453,250.5731658935547,0.436],[193.4520721435547,251.6970977783203,0.452],[192.3363037109375,253.4868621826172,0.468],[191.5731658935547,255.03053283691406,0.486],[191.1800537109375,256.5142059326172,0.503],[190.46663665771484,257.6303253173828,0.52],[190.10335540771484,258.77064514160156,0.536],[189.6324691772461,259.0454559326172,0.553],[189.32280731201172,259.0454559326172,0.571],[189.32280731201172,259.0454559326172,0.585]],[[267.48653411865234,132.18931579589844,0],[267.48653411865234,132.18931579589844,0.031],[267.48653411865234,132.18931579589844,0.132],[276.70845794677734,128.91798400878906,0.15],[284.65946197509766,130.6466522216797,0.165],[293.26493072509766,135.80860900878906,0.183],[299.3576126098633,144.48155212402344,0.212],[302.9410629272461,155.90553283691406,0.223],[305.0220260620117,168.8387908935547,0.237],[306.53267669677734,182.61256408691406,0.254],[307.65555572509766,196.4556121826172,0.269],[309.1768569946289,209.35902404785156,0.286],[309.6292953491211,220.68678283691406,0.3],[310.3558578491211,230.52455139160156,0.316],[311.0923385620117,240.96946716308594,0.333],[312.1722640991211,251.42933654785156,0.35],[312.5355453491211,259.4868621826172,0.367],[312.5355453491211,264.83274841308594,0.386],[312.5355453491211,266.96519470214844,0.4],[311.99503326416016,268.30970764160156,0.416],[311.4457015991211,266.6786346435547,0.451]],[[330.70064544677734,213.60972595214844,0],[330.70064544677734,213.60972595214844,0.035],[317.05789947509766,195.7595977783203,0.108],[299.53800201416016,186.59095764160156,0.121],[281.32032012939453,181.1122283935547,0.136],[268.1743698120117,180.16908264160156,0.152],[258.49539947509766,181.52308654785156,0.169],[247.16265106201172,185.4907684326172,0.185],[237.1168441772461,191.25392150878906,0.202],[226.9424819946289,198.3505096435547,0.219],[216.0021514892578,204.65235900878906,0.236],[212.26492309570312,206.70347595214844,0.243]]]}"
212,2026-02-18 12:39:58.449966,Α,"{""letter"":""Α"",""timestamp"":""2026-02-18T12:39:58.280Z"",""num_strokes"":2,""strokes"":[[[220.71111297607422,334.9388885498047,0],[221.0670166015625,333.51597595214844,0.062],[222.44757080078125,330.41978454589844,0.078],[223.81979370117188,326.65660095214844,0.086],[226.55036163330078,318.15834045410156,0.094],[229.38298797607422,309.63438415527344,0.103],[231.59654235839844,303.6597137451172,0.111],[233.39202880859375,296.9916534423828,0.119],[235.17743682861328,290.54063415527344,0.128],[237.28820037841797,283.8080291748047,0.136],[239.42118072509766,277.05311584472656,0.144],[241.92049407958984,268.5190887451172,0.153],[244.7416763305664,259.66563415527344,0.161],[248.30278778076172,249.98854064941406,0.169],[251.17049407958984,239.72361755371094,0.177],[254.37743377685547,229.34205627441406,0.186],[257.56424713134766,219.41563415527344,0.194],[260.77083587646484,210.12464904785156,0.202],[263.94445037841797,200.9562530517578,0.211],[267.4697952270508,191.41041564941406,0.219],[271.04097747802734,181.42881774902344,0.227],[274.58092498779297,171.5166778564453,0.236],[277.78438568115234,161.2687530517578,0.243],[281.3295364379883,150.9319305419922,0.252],[284.8718795776367,140.32325744628906,0.26],[288.78507232666016,129.25938415527344,0.269],[292.34410858154297,117.60762023925781,0.277],[295.9138870239258,106.50346374511719,0.286],[298.77083587646484,95.90382385253906,0.294],[301.27884674072266,86.24720764160156,0.302],[303.7652816772461,77.66110229492188,0.31],[305.9305648803711,70.09269714355469,0.319],[307.3715286254883,63.390960693359375,0.327],[309.1166763305664,57.6583251953125,0.335],[310.5906295776367,53.21110534667969,0.344],[311.67501068115234,50.29443359375,0.352],[312.39444732666016,48.48609924316406,0.36],[313.1194534301758,47.686126708984375,0.369],[313.15555572509766,47.31492614746094,0.377],[313.15555572509766,47.11665344238281,0.385],[313.51354217529297,47.29443359375,0.394],[313.8694534301758,47.65277099609375,0.402],[314.89514923095703,51.09098815917969,0.418],[315.2684097290039,53.886474609375,0.427],[315.2889175415039,57.07429504394531,0.435],[315.2889175415039,60.92189025878906,0.444],[315.62259674072266,64.83332824707031,0.453],[315.97986602783203,69.09547424316406,0.46],[316.00000762939453,73.71006774902344,0.469],[316.00000762939453,79.02117919921875,0.478],[316.6746597290039,85.02812194824219,0.486],[317.3829879760742,90.71318054199219,0.493],[317.7586898803711,96.41249084472656,0.502],[318.4520950317383,103.79789733886719,0.51],[320.18750762939453,111.31700134277344,0.519],[320.9409713745117,118.39375305175781,0.527],[322.32987213134766,126.19825744628906,0.535],[323.7406234741211,134.29273986816406,0.544],[324.8295211791992,142.4826202392578,0.552],[326.56250762939453,150.9722137451172,0.56],[328.3361129760742,159.15211486816406,0.569],[329.45072174072266,167.36387634277344,0.577],[331.53333282470703,175.9163055419922,0.585],[333.66597747802734,184.10972595214844,0.594],[335.1263961791992,192.2930450439453,0.602],[337.2090377807617,200.41734313964844,0.61],[339.0219039916992,208.66111755371094,0.619],[341.0972213745117,216.35450744628906,0.627],[343.25659942626953,224.94374084472656,0.635],[345.7138900756836,233.10313415527344,0.644],[347.5545425415039,241.0319366455078,0.652],[349.6559066772461,248.80348205566406,0.661],[351.74930572509766,255.82151794433594,0.669],[353.91771697998047,262.38124084472656,0.677],[356.39131927490234,268.4604034423828,0.685],[358.55176544189453,274.1881866455078,0.694],[360.33194732666016,279.15733337402344,0.702],[362.44409942626953,284.13783264160156,0.71],[364.90625762939453,289.10728454589844,0.719],[366.08264923095703,294.1680450439453,0.727],[367.49027252197266,298.4763946533203,0.735],[368.91532135009766,303.09165954589844,0.744],[369.9850845336914,307.32395935058594,0.752],[371.0607681274414,310.9492950439453,0.76],[371.7753677368164,314.4381866455078,0.769],[372.48645782470703,318.3249969482422,0.777],[373.8802261352539,321.9499969482422,0.785],[374.61804962158203,325.45103454589844,0.793],[375.3382034301758,329.0520782470703,0.802],[376.0413284301758,331.9048614501953,0.811],[376.75382232666016,334.4211883544922,0.819],[377.13367462158203,336.25172424316406,0.828],[377.15555572509766,338.0385284423828,0.836],[377.15555572509766,339.14064025878906,0.844],[377.15555572509766,339.54029846191406,0.852],[376.82361602783203,339.89308166503906,0.86],[375.79032135009766,339.91664123535156,0.869],[375.7333450317383,339.91664123535156,0.874]],[[248.80001068115234,240.36109924316406,0],[248.80001068115234,240.36109924316406,0.023],[249.15555572509766,240.0055389404297,0.067],[251.19930267333984,239.3242950439453,0.074],[253.28229522705078,238.96214294433594,0.083],[256.1173629760742,238.2649383544922,0.092],[261.94930267333984,236.89060974121094,0.1],[269.84166717529297,234.84095764160156,0.108],[275.8295364379883,234.00450134277344,0.116],[280.2027816772461,233.6256866455078,0.124],[285.5062484741211,233.6055450439453,0.133],[290.1420364379883,233.26979064941406,0.141],[295.42395782470703,233.24998474121094,0.149],[300.79308319091797,232.91285705566406,0.158],[306.0993118286133,232.5590362548828,0.166],[312.0451431274414,232.2069854736328,0.174],[317.7996597290039,231.84861755371094,0.183],[323.86597442626953,231.49061584472656,0.19],[329.82881927490234,231.4722137451172,0.199],[336.9632034301758,231.4722137451172,0.207],[342.68958282470703,231.4722137451172,0.216],[349.74410247802734,231.1361541748047,0.224],[356.0479202270508,230.78819274902344,0.233],[363.13683319091797,230.7611541748047,0.24],[369.6611099243164,230.7611541748047,0.248],[376.43958282470703,230.7611541748047,0.257],[383.11319732666016,231.09339904785156,0.266],[390.6208267211914,232.12608337402344,0.274],[391.02222442626953,232.18333435058594,0.278]]]}"
